customer_id,transaction_date,product_category,amount,city,payment_type
C3961,2025-11-15,Books,18.82,Belfast,Online
C3962,2025-09-30,Electronics,10.82,Glasgow,Cash
C3963,2026-03-29,Apparel,41.21,Glasgow,Cash
C3964,2025-10-24,Electronics,43.35,Glasgow,Online
C3965,2026-01-12,Apparel,44.51,Glasgow,Card
C3966,2026-03-06,Books,30.49,Glasgow,Card
C3967,2025-07-08,Apparel,5.94,Belfast,Cash
C3968,2026-02-28,Apparel,48.8,Glasgow,Online
C3969,2025-10-18,Books,127.48,Manchester,Cash
C3970,2025-06-29,Groceries,3.12,Belfast,Online
C3971,2025-05-23,Apparel,76.47,London,Online
C3972,2025-11-10,Groceries,85.53,Belfast,Online
C3973,2026-03-07,Apparel,31.18,London,Online
C3974,2025-06-25,Apparel,46.91,Manchester,Online
C3975,2025-09-21,Electronics,103.85,London,Online
C3976,2025-12-11,Apparel,25.01,Glasgow,Online
C3977,2026-03-26,Books,103.39,Manchester,Card
C3978,2025-12-31,Groceries,8.23,Belfast,Card
C3979,2025-08-13,Groceries,6.06,Manchester,Online
C3980,2026-02-18,Apparel,8.11,Glasgow,Card
C3981,2025-05-07,Electronics,42.0,Glasgow,Cash
C3982,2025-05-30,Groceries,39.49,London,Online
C3983,2026-04-07,Electronics,27.18,London,Card
C3984,2025-07-30,Groceries,48.54,London,Online
C3985,2025-12-04,Books,3.47,Glasgow,Cash
C3986,2025-12-13,Books,59.54,Belfast,Online
C3987,2025-07-21,Apparel,98.03,Glasgow,Card
C3988,2025-04-17,Books,19.88,Manchester,Cash
C3989,2026-01-09,Apparel,52.84,Manchester,Online
C3990,2025-12-15,Groceries,12.77,Manchester,Online
C3991,2025-12-28,Apparel,269.61,Belfast,Card
C3992,2025-09-16,Electronics,113.14,Manchester,Cash
C3993,2025-10-25,Electronics,30.1,Manchester,Online
C3994,2025-11-05,Electronics,18.21,Glasgow,Card
C3995,2025-08-12,Apparel,14.95,Belfast,Online
C3996,2025-10-29,Groceries,9.89,Belfast,Cash
C3997,2025-05-19,Groceries,79.08,Manchester,Cash
C3998,2025-09-10,Electronics,8.63,London,Online
C3999,2025-11-03,Books,122.69,London,Card
C4000,2025-07-06,Groceries,50.16,London,Cash
C4001,2025-12-15,Books,103.39,Manchester,Online
C4002,2025-07-07,Groceries,87.58,Glasgow,Online
C4003,2025-09-02,Books,1.75,Manchester,Online
C4004,2025-04-27,Electronics,40.19,London,Cash
C4005,2025-10-16,Books,45.04,Belfast,Online
C4006,2026-01-03,Books,83.42,Belfast,Online
C4007,2025-08-30,Electronics,50.38,Glasgow,Card
C4008,2025-10-12,Apparel,44.24,Belfast,Cash
C4009,2025-05-15,Groceries,41.36,Belfast,Cash
C4010,2025-11-01,Groceries,83.55,Belfast,Cash
C4011,2025-08-05,Groceries,33.65,Glasgow,Cash
C4012,2025-11-24,Books,10.06,Glasgow,Card
C4013,2026-02-06,Apparel,48.17,Belfast,Online
C4014,2025-11-30,Apparel,10.79,Belfast,Card
C4015,2025-10-08,Apparel,7.36,Manchester,Cash
C4016,2025-04-16,Books,64.98,Belfast,Card
C4017,2025-07-30,Apparel,1.76,London,Cash
C4018,2025-10-15,Groceries,27.9,London,Cash
C4019,2025-08-22,Electronics,9.9,London,Card
C4020,2025-10-11,Books,55.83,Belfast,Card
C4021,2025-12-14,Apparel,6.26,Belfast,Card
C4022,2025-11-16,Apparel,17.62,Belfast,Online
C4023,2026-01-04,Apparel,65.39,Manchester,Cash
C4024,2025-05-13,Apparel,4.12,London,Cash
C4025,2025-10-14,Groceries,62.23,Glasgow,Card
C4026,2026-02-24,Apparel,75.86,Belfast,Online
C4027,2025-10-22,Electronics,30.1,London,Online
C4028,2026-01-26,Groceries,14.3,London,Online
C4029,2025-05-09,Apparel,5.88,London,Online
C4030,2026-01-22,Books,5.52,Glasgow,Cash
C4031,2025-12-20,Books,10.53,Glasgow,Online
C4032,2025-06-13,Groceries,50.11,Manchester,Card
C4033,2025-05-10,Electronics,29.04,Belfast,Cash
C4034,2026-02-03,Groceries,43.55,Belfast,Cash
C4035,2025-04-12,Books,32.1,London,Online
C4036,2025-09-07,Books,27.82,Glasgow,Card
C4037,2025-09-23,Apparel,155.68,Belfast,Online
C4038,2026-01-09,Groceries,92.37,London,Online
C4039,2025-08-18,Apparel,144.16,Manchester,Cash
C4040,2026-01-28,Groceries,5.08,Glasgow,Online
C4041,2025-12-14,Electronics,36.61,Belfast,Card
C4042,2025-04-29,Books,0.32,Manchester,Card
C4043,2026-03-29,Books,137.19,Manchester,Cash
C4044,2025-09-13,Books,36.4,London,Card
C4045,2025-06-17,Groceries,2.38,Belfast,Card
C4046,2025-04-29,Electronics,76.02,Belfast,Online
C4047,2025-04-24,Groceries,42.56,Manchester,Card
C4048,2025-04-25,Groceries,18.71,Belfast,Online
C4049,2025-05-15,Groceries,0.86,Belfast,Online
C4050,2025-11-19,Electronics,31.23,Belfast,Online
C4051,2025-11-21,Apparel,6.82,Belfast,Online
C4052,2025-09-16,Books,2.93,London,Cash
C4053,2025-05-01,Books,26.74,London,Online
C4054,2026-01-03,Groceries,43.17,Belfast,Online
C4055,2025-04-23,Books,15.29,Manchester,Online
C4056,2026-02-02,Apparel,22.91,Belfast,Card
C4057,2026-02-06,Electronics,75.1,Belfast,Card
C4058,2025-07-25,Apparel,79.99,Glasgow,Cash
C4059,2025-07-04,Apparel,58.89,Belfast,Online
C4060,2025-04-11,Apparel,134.89,Glasgow,Online
C4061,2025-11-15,Groceries,11.28,Manchester,Cash
C4062,2026-02-25,Groceries,842.2,Glasgow,Cash
C4063,2025-10-19,Apparel,0.3,Manchester,Online
C4064,2025-08-21,Books,54.73,Glasgow,Online
C4065,2026-04-03,Apparel,64.72,Belfast,Card
C4066,2026-01-27,Groceries,198.06,Belfast,Cash
C4067,2025-07-08,Books,35.56,Glasgow,Cash
C4068,2025-06-23,Groceries,11.85,Glasgow,Cash
C4069,2025-12-21,Electronics,188.67,Manchester,Card
C4070,2025-08-19,Electronics,110.57,Glasgow,Card
C4071,2025-05-30,Apparel,99.1,London,Online
C4072,2026-02-16,Books,21.59,Glasgow,Cash
C4073,2025-06-28,Groceries,2.81,Manchester,Card
C4074,2025-04-14,Apparel,17.76,London,Online
C4075,2025-12-22,Apparel,78.5,Belfast,Cash
C4076,2026-04-01,Electronics,53.94,Manchester,Cash
C4077,2025-04-24,Groceries,71.74,Manchester,Online
C4078,2025-11-16,Apparel,78.52,Belfast,Cash
C4079,2026-03-19,Groceries,125.17,Belfast,Cash
C4080,2025-05-17,Apparel,33.3,Glasgow,Card
C4081,2025-10-09,Books,23.0,Glasgow,Cash
C4082,2026-01-27,Groceries,57.21,Glasgow,Cash
C4083,2025-08-01,Groceries,9.11,Belfast,Cash
C4084,2025-09-10,Groceries,158.09,London,Online
C4085,2025-05-29,Groceries,130.48,Glasgow,Online
C4086,2025-06-08,Apparel,85.64,Belfast,Card
C4087,2026-03-23,Books,3.03,Glasgow,Card
C4088,2026-01-10,Apparel,33.94,Manchester,Online
C4089,2026-01-08,Books,44.61,London,Online
C4090,2026-03-18,Books,46.93,London,Cash
C4091,2025-12-31,Apparel,40.36,London,Card
C4092,2025-12-05,Electronics,46.85,Glasgow,Online
C4093,2025-11-09,Books,77.78,Manchester,Card
C4094,2025-11-08,Apparel,2.46,London,Online
C4095,2025-08-10,Groceries,4.3,Belfast,Online
C4096,2025-08-07,Books,4.38,Glasgow,Cash
C4097,2025-12-05,Groceries,43.37,London,Online
C4098,2025-09-21,Electronics,18.8,Manchester,Online
C4099,2025-06-09,Apparel,60.98,London,Cash
C4100,2025-11-28,Apparel,50.26,Glasgow,Cash
C4101,2025-05-10,Groceries,24.54,Manchester,Cash
C4102,2025-10-12,Groceries,5.05,Manchester,Card
C4103,2025-06-18,Books,31.57,Manchester,Cash
C4104,2025-05-12,Books,205.77,Belfast,Cash
C4105,2026-03-02,Books,47.45,Manchester,Card
C4106,2025-11-14,Apparel,119.02,London,Cash
C4107,2025-06-15,Electronics,15.65,Belfast,Card
C4108,2025-10-05,Apparel,104.31,Glasgow,Online
C4109,2025-10-09,Books,40.15,London,Online
C4110,2025-10-07,Electronics,51.02,Manchester,Cash
C4111,2025-11-20,Electronics,14.41,Glasgow,Cash
C4112,2025-06-01,Electronics,28.18,Glasgow,Card
C4113,2025-05-17,Books,38.4,Belfast,Card
C4114,2025-05-01,Groceries,43.21,Belfast,Card
C4115,2025-05-10,Groceries,85.1,Manchester,Cash
C4116,2025-07-19,Electronics,72.35,Glasgow,Online
C4117,2026-04-05,Books,53.87,Glasgow,Online
C4118,2025-11-18,Electronics,29.46,London,Cash
C4119,2025-09-20,Electronics,5.49,Manchester,Cash
C4120,2025-09-14,Apparel,4.38,London,Cash
C4121,2025-06-03,Apparel,108.68,Belfast,Card
C4122,2026-01-14,Books,49.13,Manchester,Cash
C4123,2025-07-28,Books,36.48,Manchester,Cash
C4124,2025-10-17,Books,19.47,Glasgow,Card
C4125,2025-11-02,Apparel,146.07,Glasgow,Cash
C4126,2025-06-28,Groceries,8.77,Manchester,Online
C4127,2025-06-30,Electronics,67.79,Belfast,Cash
C4128,2026-01-30,Books,1.3,Belfast,Cash
C4129,2025-06-17,Books,4.82,London,Online
C4130,2025-07-18,Groceries,50.32,Manchester,Cash
C4131,2025-11-15,Books,73.51,London,Card
C4132,2026-02-10,Books,44.77,London,Card
C4133,2025-05-31,Apparel,49.56,Glasgow,Cash
C4134,2025-10-21,Electronics,6.11,London,Cash
C4135,2025-08-19,Books,22.84,Belfast,Card
C4136,2025-11-13,Electronics,62.45,Glasgow,Card
C4137,2025-05-07,Apparel,19.21,Manchester,Card
C4138,2026-03-16,Electronics,128.92,London,Cash
C4139,2026-03-12,Electronics,55.77,London,Card
C4140,2026-02-10,Electronics,38.75,Belfast,Online
C4141,2026-03-14,Electronics,7.55,Belfast,Cash
C4142,2025-10-27,Books,18.41,Belfast,Cash
C4143,2025-10-11,Electronics,18.25,London,Card
C4144,2025-12-10,Books,43.11,Belfast,Online
C4145,2026-01-22,Books,7.14,London,Cash
C4146,2025-10-09,Apparel,9.97,London,Cash
C4147,2025-04-11,Groceries,34.47,Glasgow,Cash
C4148,2025-10-03,Books,110.95,London,Cash
C4149,2025-11-23,Electronics,25.96,Belfast,Card
C4150,2025-07-02,Apparel,75.28,Belfast,Online
C4151,2025-06-13,Groceries,231.46,Manchester,Online
C4152,2025-06-21,Groceries,5.58,Glasgow,Online
C4153,2025-10-31,Groceries,23.94,Glasgow,Online
C4154,2025-11-10,Apparel,65.94,Belfast,Cash
C4155,2025-09-25,Apparel,5.23,Belfast,Card
C4156,2026-01-14,Groceries,36.75,Belfast,Cash
C4157,2025-04-10,Electronics,10.47,Belfast,Online
C4158,2025-09-29,Electronics,5.99,Glasgow,Online
C4159,2025-07-29,Electronics,80.64,Belfast,Card
C4160,2025-08-09,Apparel,36.71,Manchester,Card
C4161,2025-06-20,Groceries,75.58,Glasgow,Online
C4162,2026-04-05,Groceries,14.99,Belfast,Card
C4163,2025-05-19,Apparel,7.89,Glasgow,Card
C4164,2026-02-02,Books,42.9,London,Card
C4165,2025-06-13,Apparel,35.38,Manchester,Card
C4166,2026-02-25,Groceries,24.3,Belfast,Card
C4167,2026-01-20,Apparel,1.03,London,Online
C4168,2025-08-08,Apparel,177.43,London,Cash
C4169,2026-02-03,Electronics,57.52,Belfast,Card
C4170,2025-11-11,Groceries,82.84,Belfast,Card
C4171,2025-06-12,Electronics,80.8,Glasgow,Online
C4172,2025-07-31,Apparel,37.39,Manchester,Online
C4173,2025-10-02,Groceries,2.37,Glasgow,Card
C4174,2025-07-26,Electronics,75.11,Glasgow,Online
C4175,2026-03-14,Groceries,48.44,Manchester,Online
C4176,2026-01-05,Books,39.53,Glasgow,Online
C4177,2025-11-05,Books,61.79,Glasgow,Card
C4178,2025-06-16,Electronics,17.77,Belfast,Card
C4179,2026-02-26,Apparel,4.84,London,Cash
C4180,2026-01-10,Apparel,94.36,Belfast,Cash
C4181,2026-03-29,Books,158.76,London,Cash
C4182,2025-06-09,Apparel,7.19,London,Cash
C4183,2025-09-16,Apparel,27.09,London,Card
C4184,2025-05-04,Groceries,47.95,Manchester,Cash
C4185,2026-01-27,Apparel,14.22,Belfast,Online
C4186,2026-03-17,Books,30.87,Manchester,Cash
C4187,2025-06-21,Electronics,7.84,Manchester,Cash
C4188,2025-08-01,Apparel,10.41,Belfast,Online
C4189,2025-12-31,Groceries,19.19,Glasgow,Card
C4190,2026-01-26,Apparel,7.66,Belfast,Cash
C4191,2026-03-30,Books,31.95,London,Card
C4192,2025-06-08,Electronics,68.3,Glasgow,Online
C4193,2025-08-19,Groceries,8.11,London,Cash
C4194,2025-05-05,Groceries,169.03,Glasgow,Cash
C4195,2025-05-25,Electronics,37.55,London,Online
C4196,2025-07-28,Groceries,53.81,Belfast,Card
C4197,2025-04-11,Groceries,26.67,Glasgow,Cash
C4198,2026-03-11,Apparel,108.9,London,Card
C4199,2026-01-03,Groceries,24.42,Manchester,Card
C4200,2025-09-28,Electronics,14.6,Belfast,Cash
C4201,2025-11-06,Electronics,64.45,Glasgow,Card
C4202,2025-11-10,Apparel,29.88,Belfast,Card
C4203,2025-12-19,Groceries,91.42,Manchester,Cash
C4204,2025-05-30,Books,51.48,Manchester,Card
C4205,2025-11-15,Books,47.0,Glasgow,Cash
C4206,2025-04-17,Apparel,1.61,Glasgow,Online
C4207,2025-05-28,Electronics,24.09,Manchester,Online
C4208,2025-11-25,Apparel,158.39,London,Online
C4209,2025-05-02,Books,1.49,Belfast,Cash
C4210,2025-08-10,Apparel,39.58,Glasgow,Online
C4211,2025-10-23,Electronics,100.63,Manchester,Card
C4212,2025-08-24,Electronics,68.53,Manchester,Card
C4213,2026-01-04,Electronics,105.53,London,Card
C4214,2025-05-31,Books,61.37,Belfast,Card
C4215,2026-02-23,Groceries,21.64,Glasgow,Card
C4216,2025-07-09,Groceries,6.57,Manchester,Card
C4217,2025-08-03,Electronics,16.39,Belfast,Online
C4218,2026-01-18,Electronics,40.99,Glasgow,Cash
C4219,2025-08-17,Groceries,58.11,London,Online
C4220,2025-11-27,Electronics,100.14,Manchester,Card
C4221,2025-09-14,Apparel,3.02,Manchester,Card
C4222,2025-07-16,Electronics,28.52,Glasgow,Card
C4223,2025-06-27,Electronics,8.26,Belfast,Cash
C4224,2025-05-20,Apparel,128.72,Belfast,Card
C4225,2026-03-07,Groceries,26.99,Manchester,Online
C4226,2026-02-10,Books,1.82,Manchester,Online
C4227,2025-11-05,Electronics,7.92,Manchester,Online
C4228,2026-03-23,Books,102.46,Belfast,Cash
C4229,2026-01-20,Electronics,8.57,London,Card
C4230,2025-09-27,Books,0.07,London,Cash
C4231,2025-09-09,Apparel,53.87,Manchester,Online
C4232,2026-02-01,Books,234.61,Manchester,Card
C4233,2025-12-21,Books,136.04,Belfast,Online
C4234,2025-05-28,Groceries,213.4,Glasgow,Cash
C4235,2025-12-13,Books,110.87,Glasgow,Online
C4236,2026-01-31,Electronics,0.7,Manchester,Cash
C4237,2025-07-20,Apparel,65.91,Glasgow,Online
C4238,2026-03-17,Groceries,8.85,Belfast,Online
C4239,2026-04-02,Apparel,47.76,Belfast,Card
C4240,2025-06-27,Books,69.17,Manchester,Online
C4241,2026-02-14,Books,162.41,Manchester,Online
C4242,2026-02-08,Groceries,47.57,London,Online
C4243,2025-07-25,Apparel,0.74,Manchester,Card
C4244,2025-05-09,Apparel,119.29,Glasgow,Card
C4245,2025-10-24,Groceries,23.29,London,Online
C4246,2025-07-29,Electronics,15.0,Manchester,Card
C4247,2025-12-11,Books,130.06,Glasgow,Card
C4248,2025-05-21,Books,1.98,Glasgow,Cash
C4249,2025-06-15,Electronics,56.55,Belfast,Online
C4250,2025-07-19,Electronics,31.87,Belfast,Online
C4251,2025-09-01,Electronics,6.2,Belfast,Cash
C4252,2025-09-06,Groceries,3.4,London,Card
C4253,2025-12-11,Apparel,35.46,Belfast,Cash
C4254,2026-01-07,Groceries,49.62,Manchester,Card
C4255,2025-05-08,Electronics,21.63,London,Card
C4256,2025-04-15,Books,10.73,Belfast,Cash
C4257,2026-03-16,Apparel,4.07,Belfast,Cash
C4258,2025-11-13,Apparel,65.62,Glasgow,Card
C4259,2025-06-06,Electronics,15.21,Manchester,Cash
C4260,2025-08-23,Electronics,121.84,Glasgow,Online
C4261,2026-01-11,Apparel,41.3,Manchester,Cash
C4262,2025-08-02,Books,14.39,Glasgow,Online
C4263,2025-12-19,Apparel,60.37,Manchester,Card
C4264,2026-02-06,Apparel,114.11,London,Card
C4265,2025-10-03,Groceries,17.72,London,Cash
C4266,2025-09-29,Books,27.69,Glasgow,Cash
C4267,2025-04-27,Books,9.27,Belfast,Card
C4268,2025-09-22,Groceries,9.63,Glasgow,Card
C4269,2025-11-26,Books,0.49,London,Cash
C4270,2025-07-05,Groceries,1.11,Belfast,Card
C4271,2025-09-21,Groceries,10.84,Glasgow,Cash
C4272,2025-06-19,Groceries,17.57,London,Card
C4273,2025-09-27,Books,17.85,Belfast,Online
C4274,2025-09-28,Groceries,19.96,Manchester,Cash
C4275,2025-06-30,Electronics,33.66,Glasgow,Cash
C4276,2025-12-19,Apparel,14.39,Manchester,Online
C4277,2026-01-07,Electronics,0.8,Manchester,Card
C4278,2026-01-20,Apparel,189.94,Manchester,Card
C4279,2025-09-22,Apparel,11.18,Belfast,Cash
C4280,2025-05-29,Apparel,78.39,London,Cash
C4281,2025-09-21,Apparel,51.0,Manchester,Online
C4282,2025-04-10,Books,80.51,London,Cash
C4283,2025-06-03,Books,52.18,Manchester,Online
C4284,2025-10-02,Electronics,21.12,Manchester,Cash
C4285,2026-03-29,Electronics,48.99,Glasgow,Online
C4286,2025-07-11,Books,30.67,Manchester,Online
C4287,2025-11-20,Books,77.03,London,Online
C4288,2026-01-04,Electronics,5.77,Manchester,Card
C4289,2025-09-25,Electronics,66.63,Manchester,Cash
C4290,2025-05-14,Electronics,30.29,Glasgow,Cash
C4291,2025-07-01,Electronics,6.1,Manchester,Card
C4292,2025-05-10,Apparel,13.22,Belfast,Card
C4293,2025-05-29,Electronics,47.53,London,Card
C4294,2025-11-21,Electronics,3.99,London,Online
C4295,2026-03-05,Electronics,64.93,Manchester,Online
C4296,2025-07-22,Apparel,11.51,Glasgow,Online
C4297,2026-03-11,Books,20.42,Belfast,Online
C4298,2025-06-05,Apparel,72.81,Manchester,Card
C4299,2026-02-22,Books,27.03,Manchester,Online
C4300,2025-06-30,Electronics,10.23,London,Card
C4301,2026-02-20,Groceries,104.32,Glasgow,Card
C4302,2025-04-07,Apparel,13.16,Glasgow,Cash
C4303,2025-11-28,Apparel,51.54,Manchester,Cash
C4304,2025-06-15,Groceries,15.51,Manchester,Online
C4305,2025-08-21,Books,7.35,Manchester,Cash
C4306,2025-10-03,Apparel,65.69,Glasgow,Cash
C4307,2025-09-07,Electronics,82.99,Belfast,Cash
C4308,2025-06-18,Electronics,12.9,Glasgow,Card
C4309,2025-05-29,Books,27.56,Belfast,Cash
C4310,2025-04-09,Books,191.34,Manchester,Cash
C4311,2025-10-17,Apparel,16.48,Manchester,Card
C4312,2026-04-03,Apparel,16.99,Glasgow,Cash
C4313,2025-06-26,Electronics,46.88,Manchester,Card
C4314,2025-08-14,Books,7.25,Manchester,Cash
C4315,2025-12-06,Books,234.08,Manchester,Cash
C4316,2026-01-06,Apparel,29.82,Belfast,Online
C4317,2025-07-12,Groceries,77.74,Glasgow,Online
C4318,2025-08-11,Apparel,0.77,Manchester,Online
C4319,2025-09-05,Books,20.97,London,Cash
C4320,2025-08-16,Electronics,57.07,Manchester,Card
C4321,2025-07-16,Electronics,31.81,Glasgow,Online
C4322,2025-09-07,Groceries,106.54,Belfast,Online
C4323,2025-06-02,Books,31.65,London,Card
C4324,2025-06-10,Apparel,52.48,Manchester,Card
C4325,2025-11-17,Electronics,20.37,Belfast,Online
C4326,2025-12-17,Apparel,234.96,Glasgow,Cash
C4327,2025-05-06,Apparel,18.1,Manchester,Cash
C4328,2025-11-20,Apparel,40.21,Glasgow,Online
C4329,2025-05-15,Apparel,87.28,Glasgow,Card
C4330,2025-08-22,Apparel,12.75,London,Cash
C4331,2025-08-07,Apparel,96.8,Belfast,Online
C4332,2026-03-03,Groceries,76.69,Manchester,Online
C4333,2025-11-13,Apparel,127.81,London,Card
C4334,2025-08-05,Electronics,60.19,Manchester,Card
C4335,2025-09-11,Groceries,17.68,Glasgow,Card
C4336,2025-05-11,Books,75.02,London,Card
C4337,2026-02-25,Electronics,47.3,Manchester,Card
C4338,2025-05-22,Groceries,9.91,London,Cash
C4339,2025-05-28,Apparel,74.01,Belfast,Cash
C4340,2025-08-25,Electronics,3.26,Belfast,Card
C4341,2025-09-06,Books,107.4,London,Card
C4342,2025-11-23,Groceries,7.3,London,Card
C4343,2025-08-22,Apparel,58.21,Glasgow,Online
C4344,2025-05-23,Electronics,38.37,London,Cash
C4345,2025-06-26,Electronics,13.51,Manchester,Card
C4346,2025-04-09,Groceries,0.2,London,Card
C4347,2025-12-25,Electronics,7.44,Glasgow,Online
C4348,2025-12-15,Groceries,19.08,London,Online
C4349,2026-02-12,Books,9.62,Glasgow,Card
C4350,2025-06-18,Electronics,4.86,Manchester,Online
C4351,2026-01-26,Apparel,0.8,Belfast,Online
C4352,2026-02-03,Groceries,15.88,Glasgow,Cash
C4353,2025-06-20,Apparel,15.81,Manchester,Cash
C4354,2025-07-09,Apparel,123.49,Manchester,Card
C4355,2025-05-10,Apparel,26.16,Belfast,Card
C4356,2026-01-20,Electronics,6.18,Manchester,Online
C4357,2025-06-17,Apparel,2.33,Glasgow,Cash
C4358,2025-12-11,Books,105.21,Manchester,Card
C4359,2025-06-11,Books,35.2,London,Cash
C4360,2025-12-29,Books,117.92,Glasgow,Cash
C4361,2025-10-11,Apparel,8.56,Manchester,Online
C4362,2026-03-25,Apparel,10.14,Belfast,Cash
C4363,2026-01-07,Groceries,16.13,Manchester,Cash
C4364,2025-09-13,Apparel,1.41,Glasgow,Cash
C4365,2025-06-05,Electronics,1.12,London,Online
C4366,2025-11-30,Electronics,6.07,Belfast,Online
C4367,2025-11-06,Groceries,2.55,Glasgow,Online
C4368,2025-04-10,Electronics,29.94,Manchester,Card
C4369,2025-05-23,Groceries,26.67,Belfast,Card
C4370,2025-08-30,Electronics,29.14,Glasgow,Card
C4371,2025-08-07,Apparel,71.52,Belfast,Cash
C4372,2025-05-21,Books,2.39,Glasgow,Card
C4373,2025-12-24,Groceries,35.53,London,Online
C4374,2026-04-05,Apparel,12.48,Manchester,Online
C4375,2025-04-26,Groceries,12.91,Manchester,Cash
C4376,2026-02-24,Apparel,127.12,Manchester,Online
C4377,2025-09-14,Apparel,34.85,Glasgow,Card
C4378,2025-10-06,Apparel,50.05,Manchester,Card
C4379,2025-05-21,Apparel,27.62,Glasgow,Card
C4380,2025-08-20,Books,22.72,London,Card
C4381,2025-07-09,Electronics,26.73,Manchester,Card
C4382,2025-08-09,Electronics,24.07,Belfast,Card
C4383,2025-11-10,Groceries,63.43,Belfast,Online
C4384,2025-12-04,Electronics,55.55,Belfast,Online
C4385,2025-12-28,Books,60.3,Belfast,Online
C4386,2026-01-03,Groceries,83.58,Manchester,Online
C4387,2025-06-05,Books,40.76,Belfast,Card
C4388,2025-04-12,Electronics,2.5,Glasgow,Cash
C4389,2025-07-17,Groceries,29.87,Belfast,Cash
C4390,2025-05-03,Apparel,201.79,Glasgow,Card
C4391,2026-01-07,Books,12.93,Glasgow,Online
C4392,2025-12-04,Apparel,47.34,London,Cash
C4393,2025-12-07,Groceries,60.86,Manchester,Cash
C4394,2026-01-22,Books,34.49,Glasgow,Online
C4395,2026-03-23,Groceries,24.66,Glasgow,Cash
C4396,2025-04-08,Groceries,49.92,Manchester,Online
C4397,2025-10-25,Apparel,11.72,Manchester,Online
C4398,2025-05-18,Electronics,50.58,Glasgow,Card
C4399,2025-08-23,Groceries,31.4,Belfast,Card
C4400,2025-08-18,Groceries,24.09,Belfast,Online
C4401,2025-07-12,Books,62.69,Belfast,Online
C4402,2026-02-27,Books,71.19,Belfast,Cash
C4403,2025-11-13,Apparel,104.63,London,Online
C4404,2025-09-21,Books,39.91,Glasgow,Card
C4405,2026-01-23,Apparel,80.36,London,Cash
C4406,2025-06-06,Groceries,14.33,Belfast,Cash
C4407,2025-11-03,Groceries,10.48,Belfast,Online
C4408,2025-08-28,Apparel,3.72,Glasgow,Online
C4409,2025-06-07,Electronics,192.2,London,Card
C4410,2026-02-27,Books,7.26,Glasgow,Online
C4411,2025-10-29,Apparel,25.76,London,Card
C4412,2025-05-21,Books,0.64,Belfast,Card
C4413,2025-06-14,Apparel,48.48,Belfast,Online
C4414,2025-11-15,Groceries,213.69,Belfast,Card
C4415,2025-07-20,Electronics,149.87,Manchester,Online
C4416,2026-02-26,Electronics,8.17,Manchester,Card
C4417,2026-01-08,Groceries,43.77,London,Online
C4418,2025-11-01,Books,173.96,Glasgow,Card
C4419,2025-10-29,Apparel,8.04,Glasgow,Cash
C4420,2026-03-05,Groceries,86.69,Glasgow,Cash
C4421,2026-03-24,Books,4.2,Belfast,Online
C4422,2025-10-12,Electronics,69.23,Belfast,Cash
C4423,2025-07-21,Books,33.98,Glasgow,Cash
C4424,2025-04-23,Groceries,6.03,London,Cash
C4425,2025-07-27,Electronics,7.64,Manchester,Card
C4426,2026-03-10,Apparel,1.16,Glasgow,Online
C4427,2026-01-13,Books,24.11,Belfast,Card
C4428,2025-12-05,Apparel,9.83,Manchester,Cash
C4429,2026-03-17,Books,19.97,Belfast,Cash
C4430,2025-09-18,Groceries,75.23,Manchester,Card
C4431,2026-03-20,Electronics,0.76,Manchester,Cash
C4432,2025-05-15,Electronics,217.54,London,Cash
C4433,2025-11-16,Groceries,1.28,Manchester,Card
C4434,2025-08-21,Electronics,43.57,Glasgow,Cash
C4435,2025-08-29,Groceries,5.69,Belfast,Card
C4436,2025-05-15,Apparel,1.45,Belfast,Card
C4437,2025-06-07,Apparel,34.51,London,Cash
C4438,2025-09-13,Electronics,51.41,Manchester,Card
C4439,2025-08-08,Apparel,4.47,Manchester,Cash
C4440,2025-09-27,Apparel,13.33,London,Cash
C4441,2026-02-01,Groceries,27.32,Manchester,Cash
C4442,2026-01-18,Apparel,16.77,Manchester,Online
C4443,2025-09-16,Apparel,16.43,Glasgow,Online
C4444,2026-03-27,Apparel,7.98,London,Online
C4445,2025-06-26,Groceries,8.01,London,Online
C4446,2025-10-26,Groceries,6.27,Belfast,Online
C4447,2025-08-26,Books,53.78,Manchester,Online
C4448,2026-03-16,Groceries,19.8,Glasgow,Cash
C4449,2025-04-20,Apparel,6.32,Glasgow,Cash
C4450,2025-05-05,Books,97.23,Manchester,Online
C4451,2026-02-16,Books,55.15,Manchester,Card
C4452,2025-07-31,Apparel,83.24,London,Cash
C4453,2025-09-20,Electronics,25.39,Manchester,Online
C4454,2025-10-25,Apparel,27.91,Glasgow,Card
C4455,2025-06-06,Apparel,1.88,Manchester,Cash
C4456,2025-06-18,Electronics,2.31,Glasgow,Cash
C4457,2025-07-04,Books,14.13,Manchester,Card
C4458,2026-02-11,Books,87.37,Belfast,Online
C4459,2025-05-13,Electronics,66.54,Glasgow,Cash
C4460,2025-06-15,Apparel,30.7,London,Cash
C4461,2026-01-01,Books,77.63,Glasgow,Cash
C4462,2025-05-23,Books,141.9,Belfast,Cash
C4463,2025-12-25,Apparel,27.75,London,Card
C4464,2025-07-01,Electronics,39.56,Glasgow,Online
C4465,2025-05-16,Apparel,20.33,Glasgow,Online
C4466,2025-11-25,Books,3.5,London,Card
C4467,2025-04-28,Books,14.04,Manchester,Card
C4468,2025-06-17,Groceries,0.48,Glasgow,Cash
