customer_id,transaction_date,product_category,amount,city,payment_type,anomaly
C3670,2025-07-01,Electronics,99.43,Glasgow,Online,False
C3671,2026-04-05,Books,30.31,Manchester,Card,False
C3672,2026-02-18,Apparel,63.86,Glasgow,Card,False
C3673,2026-04-04,Electronics,100.11,Manchester,Cash,False
C3674,2025-08-22,Books,38.48,Manchester,Card,False
C3675,2025-05-02,Groceries,9.9,London,Cash,False
C3676,2025-08-31,Electronics,20.55,Glasgow,Online,False
C3677,2026-03-30,Books,21.28,Belfast,Online,False
C3678,2025-11-30,Apparel,1.99,London,Card,False
C3679,2025-12-12,Electronics,5.84,Manchester,Card,False
C3680,2025-08-10,Apparel,92.31,London,Cash,False
C3681,2025-09-19,Apparel,47.3,Manchester,Card,False
C3682,2026-02-20,Apparel,136.39,London,Card,True
C3683,2025-07-11,Apparel,11.97,Glasgow,Card,False
C3684,2025-09-16,Groceries,76.55,Manchester,Cash,False
C3685,2025-07-24,Apparel,7.24,Glasgow,Cash,False
C3686,2025-06-12,Books,3.16,Belfast,Card,False
C3687,2025-08-18,Electronics,1.36,Manchester,Online,False
C3688,2026-02-24,Apparel,5.42,Glasgow,Card,False
C3689,2026-01-10,Apparel,27.01,Glasgow,Cash,False
C3690,2025-10-04,Groceries,45.78,Glasgow,Cash,False
C3691,2026-02-11,Apparel,28.44,Glasgow,Cash,False
C3692,2026-02-11,Groceries,22.13,London,Online,False
C3693,2025-10-23,Electronics,38.76,London,Card,False
C3694,2025-08-10,Groceries,168.07,London,Online,True
C3695,2025-06-19,Books,8.56,London,Card,False
C3696,2025-08-20,Books,12.75,Manchester,Online,False
C3697,2025-06-11,Books,4.67,Glasgow,Cash,False
C3698,2025-07-07,Electronics,24.38,Belfast,Cash,False
C3699,2025-06-09,Groceries,1.58,Belfast,Cash,False
C3700,2025-10-19,Electronics,15.66,Manchester,Cash,False
C3701,2025-04-14,Electronics,26.29,Glasgow,Online,False
C3702,2025-12-05,Groceries,26.43,Manchester,Card,False
C3703,2026-01-26,Electronics,51.49,Belfast,Card,False
C3704,2026-01-02,Apparel,26.29,London,Card,False
C3705,2025-10-28,Groceries,2.73,Glasgow,Card,False
C3706,2025-11-13,Books,10.96,Belfast,Online,False
C3707,2025-10-19,Books,14.51,London,Card,False
C3708,2026-03-02,Books,8.22,Manchester,Online,False
C3709,2026-01-03,Groceries,86.97,Glasgow,Online,False
C3710,2025-11-07,Electronics,28.74,Belfast,Cash,False
C3711,2025-06-22,Groceries,59.62,London,Online,False
C3712,2025-08-24,Books,10.09,Belfast,Online,False
C3713,2026-03-10,Groceries,229.63,Manchester,Cash,True
C3714,2026-03-11,Books,8.88,Glasgow,Card,False
C3715,2025-08-06,Apparel,83.95,Belfast,Cash,False
C3716,2025-09-21,Groceries,16.84,London,Cash,False
C3717,2025-09-02,Apparel,93.59,London,Online,False
C3718,2025-07-05,Groceries,25.47,Belfast,Cash,False
C3719,2025-05-12,Groceries,73.92,Glasgow,Card,False
C3720,2026-02-13,Groceries,14.23,Glasgow,Card,False
C3721,2025-12-01,Groceries,31.99,Manchester,Cash,False
C3722,2026-02-01,Apparel,31.99,London,Card,False
C3723,2026-03-27,Electronics,83.38,Glasgow,Online,False
C3724,2025-11-12,Electronics,7.25,Belfast,Card,False
C3725,2025-12-29,Apparel,160.46,Glasgow,Cash,True
C3726,2025-12-09,Electronics,16.48,Manchester,Cash,False
C3727,2025-07-12,Electronics,43.56,London,Online,False
C3728,2025-12-07,Books,53.83,Belfast,Card,False
C3729,2025-12-28,Groceries,23.82,Glasgow,Card,False
C3730,2025-12-13,Apparel,115.94,Glasgow,Cash,True
C3731,2025-11-13,Apparel,101.2,Manchester,Card,False
C3732,2025-04-20,Electronics,19.9,London,Card,False
C3733,2026-03-20,Electronics,66.16,Glasgow,Card,False
C3734,2025-12-09,Books,63.74,Belfast,Cash,False
C3735,2025-07-23,Electronics,75.43,London,Online,False
C3736,2025-06-09,Electronics,1.07,Belfast,Online,False
C3737,2026-01-29,Groceries,118.71,London,Card,True
C3738,2026-04-05,Groceries,3.29,Manchester,Cash,False
C3739,2025-06-04,Groceries,5.63,Belfast,Online,False
C3740,2025-07-27,Apparel,79.57,Belfast,Online,False
C3741,2025-04-23,Books,251.66,Glasgow,Card,True
C3742,2026-01-31,Electronics,67.54,Manchester,Cash,False
C3743,2025-08-29,Electronics,13.67,Manchester,Cash,False
C3744,2026-02-08,Books,23.76,Glasgow,Online,False
C3745,2025-12-21,Books,27.66,Glasgow,Online,False
C3746,2026-02-01,Groceries,6.02,Manchester,Cash,False
C3747,2025-08-06,Apparel,46.71,Glasgow,Online,False
C3748,2026-02-03,Books,2.14,Glasgow,Cash,False
C3749,2025-10-24,Electronics,16.56,Belfast,Cash,False
C3750,2025-11-02,Books,80.08,London,Card,False
C3751,2025-06-13,Books,16.01,London,Online,False
C3752,2025-06-09,Groceries,108.83,Manchester,Online,True
C3753,2026-01-13,Books,5.9,Manchester,Card,False
C3754,2025-04-17,Electronics,184.09,Belfast,Card,True
C3755,2026-01-27,Groceries,144.31,Glasgow,Card,True
C3756,2026-03-29,Electronics,22.77,Belfast,Cash,False
C3757,2025-09-25,Books,3.4,Glasgow,Card,False
C3758,2026-03-10,Books,181.58,Glasgow,Cash,True
C3759,2025-04-19,Electronics,115.52,Glasgow,Cash,True
C3760,2025-12-06,Apparel,48.72,London,Online,False
C3761,2025-05-25,Apparel,12.83,Manchester,Online,False
C3762,2026-04-06,Groceries,18.93,Belfast,Card,False
C3763,2025-10-25,Books,142.94,London,Card,True
C3764,2025-07-25,Groceries,17.74,Manchester,Online,False
C3765,2025-12-29,Books,5.42,London,Online,False
C3766,2025-06-17,Electronics,16.67,Manchester,Card,False
C3767,2025-11-24,Electronics,17.5,Belfast,Cash,False
C3768,2026-02-17,Electronics,58.82,London,Card,False
C3769,2025-11-13,Apparel,101.19,Belfast,Online,False
C3770,2025-04-13,Groceries,49.52,Glasgow,Card,False
C3771,2025-08-26,Apparel,66.22,Manchester,Online,False
C3772,2026-03-21,Apparel,121.31,London,Cash,True
C3773,2025-04-30,Electronics,41.71,Glasgow,Card,False
C3774,2026-01-11,Electronics,4.68,Manchester,Online,False
C3775,2026-01-20,Groceries,123.5,Manchester,Online,True
C3776,2025-06-15,Electronics,32.57,London,Card,False
C3777,2025-12-01,Books,27.52,London,Card,False
C3778,2025-04-26,Groceries,75.12,London,Cash,False
C3779,2026-02-05,Groceries,201.64,Manchester,Online,True
C3780,2025-08-18,Electronics,23.68,Belfast,Cash,False
C3781,2026-04-01,Books,19.7,Glasgow,Cash,False
C3782,2026-01-14,Apparel,52.86,Manchester,Cash,False
C3783,2025-09-06,Groceries,41.79,Belfast,Cash,False
C3784,2025-08-27,Electronics,16.97,Glasgow,Card,False
C3785,2026-01-11,Apparel,213.13,Manchester,Card,True
C3786,2025-04-10,Books,31.4,Glasgow,Online,False
C3787,2025-05-29,Books,13.5,London,Card,False
C3788,2025-10-11,Groceries,91.48,Glasgow,Online,False
C3789,2025-07-30,Apparel,9.02,London,Card,False
C3790,2026-01-22,Apparel,116.3,Belfast,Cash,True
C3791,2026-01-13,Apparel,58.7,London,Cash,False
C3792,2026-01-19,Groceries,13.09,London,Card,False
C3793,2025-06-16,Electronics,98.22,Manchester,Cash,False
C3794,2026-04-04,Apparel,5.22,Belfast,Online,False
C3795,2025-09-11,Apparel,154.01,Manchester,Online,True
C3796,2025-08-08,Apparel,35.99,Manchester,Cash,False
C3797,2025-05-26,Electronics,59.31,Belfast,Card,False
C3798,2025-10-14,Groceries,132.45,London,Cash,True
C3799,2025-11-24,Apparel,89.07,Belfast,Cash,False
C3800,2025-12-26,Apparel,125.09,Manchester,Card,True
C3801,2026-01-29,Electronics,42.4,Manchester,Cash,False
C3802,2026-03-20,Groceries,22.57,Belfast,Cash,False
C3803,2025-06-14,Apparel,82.03,Belfast,Cash,False
C3804,2026-02-18,Books,5.19,London,Card,False
C3805,2025-09-18,Books,312.59,Belfast,Cash,True
C3806,2025-07-31,Books,46.17,London,Cash,False
C3807,2025-11-24,Apparel,25.94,London,Cash,False
C3808,2025-04-27,Groceries,20.64,London,Cash,False
C3809,2025-10-24,Books,12.34,London,Card,False
C3810,2025-09-29,Electronics,53.25,Manchester,Online,False
C3811,2026-02-28,Apparel,16.7,Belfast,Online,False
C3812,2026-03-23,Books,4.59,Glasgow,Card,False
C3813,2025-09-06,Groceries,24.41,Belfast,Card,False
C3814,2025-07-05,Electronics,87.12,Glasgow,Card,False
C3815,2026-01-24,Apparel,0.19,Glasgow,Online,False
C3816,2025-09-28,Groceries,1.42,Belfast,Card,False
C3817,2025-11-15,Apparel,2.51,Manchester,Online,False
C3818,2026-01-16,Electronics,0.81,Manchester,Cash,False
C3819,2025-12-08,Groceries,10.29,Glasgow,Cash,False
C3820,2026-01-19,Electronics,4.37,Glasgow,Cash,False
C3821,2026-01-19,Apparel,10.15,Manchester,Cash,False
C3822,2026-02-22,Groceries,4.22,Manchester,Card,False
C3823,2025-08-30,Electronics,20.08,Manchester,Card,False
C3824,2025-08-17,Apparel,90.27,London,Cash,False
C3825,2025-10-27,Electronics,23.43,Glasgow,Online,False
C3826,2025-05-10,Books,102.87,London,Card,False
C3827,2025-10-14,Apparel,87.09,Glasgow,Cash,False
C3828,2026-01-25,Books,60.1,London,Card,False
C3829,2025-06-20,Books,0.64,Belfast,Card,False
C3830,2025-07-15,Electronics,34.63,Manchester,Cash,False
C3831,2026-04-01,Electronics,0.39,Belfast,Cash,False
C3832,2025-12-29,Groceries,3.76,Belfast,Card,False
C3833,2026-03-30,Groceries,11.78,Glasgow,Online,False
C3834,2025-12-06,Groceries,48.25,London,Cash,False
C3835,2025-09-29,Groceries,18.61,Glasgow,Online,False
C3836,2025-07-31,Apparel,28.35,London,Online,False
C3837,2025-07-26,Groceries,69.35,Glasgow,Online,False
C3838,2026-01-15,Books,4.59,London,Cash,False
C3839,2025-12-18,Groceries,107.81,Manchester,Online,True
C3840,2025-11-19,Groceries,47.84,Glasgow,Online,False
C3841,2025-05-17,Electronics,4.14,Belfast,Card,False
C3842,2025-11-22,Apparel,65.19,Belfast,Cash,False
C3843,2025-12-30,Electronics,8.21,Manchester,Card,False
C3844,2026-04-06,Groceries,34.57,Belfast,Card,False
C3845,2025-11-22,Electronics,49.86,London,Cash,False
C3846,2025-11-30,Groceries,2.01,Belfast,Cash,False
C3847,2025-07-21,Groceries,30.65,Manchester,Online,False
C3848,2025-06-04,Apparel,3.21,Belfast,Cash,False
C3849,2025-09-19,Apparel,123.5,Glasgow,Card,True
C3850,2025-06-01,Apparel,96.79,Belfast,Card,False
C3851,2025-06-07,Groceries,20.7,Manchester,Card,False
C3852,2025-04-10,Electronics,31.97,London,Cash,False
C3853,2025-04-25,Groceries,38.25,London,Card,False
C3854,2025-04-20,Books,27.67,Belfast,Card,False
C3855,2026-03-28,Books,105.48,London,Online,False
C3856,2025-12-19,Groceries,20.77,Belfast,Online,False
C3857,2025-08-24,Books,19.34,Manchester,Online,False
C3858,2025-06-05,Apparel,20.55,Manchester,Online,False
C3859,2026-03-17,Books,31.52,Manchester,Cash,False
C3860,2026-01-09,Books,84.6,London,Card,False
C3861,2025-10-09,Electronics,36.77,Manchester,Cash,False
C3862,2025-08-26,Electronics,80.98,Manchester,Online,False
C3863,2026-01-19,Books,159.42,Belfast,Card,True
C3864,2025-11-06,Apparel,39.98,London,Cash,False
C3865,2025-10-05,Groceries,57.56,Belfast,Card,False
C3866,2026-02-10,Groceries,9.49,Manchester,Card,False
C3867,2025-12-07,Apparel,28.41,Manchester,Card,False
C3868,2025-11-12,Groceries,112.92,Belfast,Online,True
C3869,2026-01-25,Books,86.7,Manchester,Cash,False
C3870,2025-05-03,Electronics,11.56,Glasgow,Online,False
C3871,2026-03-20,Apparel,94.6,Glasgow,Card,False
C3872,2025-04-29,Groceries,57.06,Belfast,Online,False
C3873,2025-09-18,Books,30.05,London,Online,False
C3874,2025-04-28,Groceries,2.69,Manchester,Card,False
C3875,2025-12-24,Apparel,8.58,Manchester,Card,False
C3876,2025-08-09,Electronics,0.15,Belfast,Online,False
C3877,2025-08-09,Groceries,154.47,Manchester,Card,True
C3878,2026-02-28,Groceries,22.14,Manchester,Cash,False
C3879,2026-03-29,Apparel,26.03,London,Card,False
C3880,2025-10-25,Electronics,185.36,London,Cash,True
C3881,2025-12-02,Apparel,32.48,London,Cash,False
C3882,2025-05-19,Groceries,13.27,Glasgow,Online,False
C3883,2026-03-28,Groceries,86.76,Belfast,Online,False
C3884,2026-01-25,Electronics,26.69,Manchester,Card,False
C3885,2025-06-05,Apparel,32.88,Manchester,Card,False
C3886,2025-05-23,Electronics,21.8,Belfast,Cash,False
C3887,2025-11-29,Groceries,7.84,Manchester,Cash,False
C3888,2025-05-10,Electronics,41.64,Belfast,Cash,False
C3889,2025-11-06,Groceries,17.37,Belfast,Online,False
C3890,2025-12-08,Books,42.95,Glasgow,Online,False
C3891,2025-07-16,Groceries,69.31,Manchester,Card,False
C3892,2026-03-01,Electronics,3.68,Glasgow,Online,False
C3893,2025-12-24,Groceries,10.96,Glasgow,Card,False
C3894,2025-04-20,Electronics,12.8,London,Cash,False
C3895,2025-04-16,Books,85.96,Manchester,Cash,False
C3896,2025-12-11,Apparel,159.83,Belfast,Card,True
C3897,2026-04-03,Groceries,18.37,Glasgow,Online,False
C3898,2026-01-20,Apparel,27.13,Belfast,Cash,False
C3899,2025-09-19,Groceries,662.9000000000001,Belfast,Card,True
C3900,2025-07-12,Groceries,100.86,Belfast,Cash,False
C3901,2026-03-08,Groceries,127.62,London,Cash,True
C3902,2025-04-26,Groceries,50.8,Manchester,Cash,False
C3903,2025-07-15,Books,9.32,Glasgow,Cash,False
C3904,2025-07-21,Books,259.43,Glasgow,Online,True
C3905,2025-07-08,Groceries,100.25,Glasgow,Online,False
C3906,2026-01-03,Books,4.2,Belfast,Online,False
C3907,2025-06-10,Apparel,71.18,Belfast,Online,False
C3908,2025-06-07,Books,210.14,London,Card,True
C3909,2026-03-02,Books,0.07,London,Online,False
C3910,2026-02-16,Books,34.38,Manchester,Card,False
C3911,2025-10-26,Groceries,76.82,London,Cash,False
C3912,2025-05-22,Books,77.28,Belfast,Online,False
C3913,2025-12-03,Apparel,610.6,Manchester,Card,True
C3914,2025-06-08,Groceries,74.68,Manchester,Online,False
C3915,2025-05-19,Electronics,117.0,London,Cash,True
C3916,2025-04-19,Apparel,176.27,Belfast,Online,True
C3917,2026-02-09,Groceries,58.84,Manchester,Card,False
C3918,2025-04-08,Books,65.44,Manchester,Online,False
C3919,2025-11-03,Electronics,13.65,Belfast,Online,False
C3920,2025-10-31,Apparel,70.33,London,Card,False
C3921,2025-10-16,Apparel,30.72,Manchester,Cash,False
C3922,2026-02-06,Electronics,64.7,Glasgow,Online,False
C3923,2025-07-03,Electronics,12.93,Glasgow,Online,False
C3924,2026-02-13,Books,62.63,Belfast,Cash,False
C3925,2025-04-07,Books,14.7,London,Cash,False
C3926,2025-07-21,Groceries,7.12,Glasgow,Online,False
C3927,2026-03-15,Books,7.58,Manchester,Online,False
C3928,2025-12-01,Books,21.21,Belfast,Cash,False
C3929,2025-05-20,Groceries,60.39,London,Online,False
C3930,2026-03-25,Apparel,23.67,London,Cash,False
C3931,2025-05-16,Electronics,23.49,London,Online,False
C3932,2025-12-27,Books,57.19,Belfast,Online,False
C3933,2025-12-24,Groceries,128.61,Manchester,Cash,True
C3934,2026-03-27,Groceries,88.94,Glasgow,Cash,False
C3935,2025-11-01,Apparel,75.98,Glasgow,Card,False
C3936,2026-03-02,Groceries,22.42,Manchester,Cash,False
C3937,2025-08-10,Apparel,10.1,Manchester,Card,False
C3938,2026-01-05,Apparel,153.72,London,Card,True
C3939,2025-08-03,Groceries,16.59,Belfast,Cash,False
C3940,2025-08-09,Groceries,104.53,Glasgow,Card,False
C3941,2025-11-17,Groceries,79.75,Manchester,Card,False
C3942,2025-10-30,Electronics,12.58,Manchester,Online,False
C3943,2025-12-26,Books,71.73,Manchester,Online,False
C3944,2026-03-29,Books,46.22,London,Online,False
C3945,2025-04-23,Groceries,82.95,Manchester,Cash,False
C3946,2025-04-14,Groceries,17.08,Glasgow,Online,False
C3947,2025-10-22,Electronics,4.26,Glasgow,Cash,False
C3948,2025-11-28,Books,64.69,London,Online,False
C3949,2025-06-21,Books,45.81,Manchester,Cash,False
C3950,2025-11-29,Groceries,16.16,Manchester,Cash,False
C3951,2025-09-06,Groceries,13.82,Manchester,Online,False
C3952,2025-10-30,Electronics,19.93,Belfast,Card,False
C3953,2025-09-30,Groceries,10.9,Belfast,Cash,False
C3954,2025-10-14,Groceries,50.44,Belfast,Cash,False
C3955,2025-05-08,Apparel,18.22,Belfast,Online,False
C3956,2025-04-10,Groceries,21.66,Glasgow,Card,False
C3957,2026-02-18,Electronics,1.16,London,Cash,False
C3958,2025-05-11,Groceries,90.55,London,Cash,False
C3959,2025-04-24,Books,20.77,Manchester,Cash,False
C3960,2025-08-20,Apparel,38.26,Glasgow,Online,False
C3961,2025-11-15,Books,18.82,Belfast,Online,False
C3962,2025-09-30,Electronics,10.82,Glasgow,Cash,False
C3963,2026-03-29,Apparel,41.21,Glasgow,Cash,False
C3964,2025-10-24,Electronics,43.35,Glasgow,Online,False
C3965,2026-01-12,Apparel,44.51,Glasgow,Card,False
C3966,2026-03-06,Books,30.49,Glasgow,Card,False
C3967,2025-07-08,Apparel,5.94,Belfast,Cash,False
C3968,2026-02-28,Apparel,48.8,Glasgow,Online,False
C3969,2025-10-18,Books,127.48,Manchester,Cash,True
C3970,2025-06-29,Groceries,3.12,Belfast,Online,False
C3971,2025-05-23,Apparel,76.47,London,Online,False
C3972,2025-11-10,Groceries,85.53,Belfast,Online,False
C3973,2026-03-07,Apparel,31.18,London,Online,False
C3974,2025-06-25,Apparel,46.91,Manchester,Online,False
C3975,2025-09-21,Electronics,103.85,London,Online,False
C3976,2025-12-11,Apparel,25.01,Glasgow,Online,False
C3977,2026-03-26,Books,103.39,Manchester,Card,False
C3978,2025-12-31,Groceries,8.23,Belfast,Card,False
C3979,2025-08-13,Groceries,6.06,Manchester,Online,False
C3980,2026-02-18,Apparel,8.11,Glasgow,Card,False
C3981,2025-05-07,Electronics,42.0,Glasgow,Cash,False
C3982,2025-05-30,Groceries,39.49,London,Online,False
C3983,2026-04-07,Electronics,27.18,London,Card,False
C3984,2025-07-30,Groceries,48.54,London,Online,False
C3985,2025-12-04,Books,3.47,Glasgow,Cash,False
C3986,2025-12-13,Books,59.54,Belfast,Online,False
C3987,2025-07-21,Apparel,98.03,Glasgow,Card,False
C3988,2025-04-17,Books,19.88,Manchester,Cash,False
C3989,2026-01-09,Apparel,52.84,Manchester,Online,False
C3990,2025-12-15,Groceries,12.77,Manchester,Online,False
C3991,2025-12-28,Apparel,269.61,Belfast,Card,True
C3992,2025-09-16,Electronics,113.14,Manchester,Cash,True
C3993,2025-10-25,Electronics,30.1,Manchester,Online,False
C3994,2025-11-05,Electronics,18.21,Glasgow,Card,False
C3995,2025-08-12,Apparel,14.95,Belfast,Online,False
C3996,2025-10-29,Groceries,9.89,Belfast,Cash,False
C3997,2025-05-19,Groceries,79.08,Manchester,Cash,False
C3998,2025-09-10,Electronics,8.63,London,Online,False
C3999,2025-11-03,Books,122.69,London,Card,True
C4000,2025-07-06,Groceries,50.16,London,Cash,False
C4001,2025-12-15,Books,103.39,Manchester,Online,False
C4002,2025-07-07,Groceries,87.58,Glasgow,Online,False
C4003,2025-09-02,Books,1.75,Manchester,Online,False
C4004,2025-04-27,Electronics,40.19,London,Cash,False
C4005,2025-10-16,Books,45.04,Belfast,Online,False
C4006,2026-01-03,Books,83.42,Belfast,Online,False
C4007,2025-08-30,Electronics,50.38,Glasgow,Card,False
C4008,2025-10-12,Apparel,44.24,Belfast,Cash,False
C4009,2025-05-15,Groceries,41.36,Belfast,Cash,False
C4010,2025-11-01,Groceries,83.55,Belfast,Cash,False
C4011,2025-08-05,Groceries,33.65,Glasgow,Cash,False
C4012,2025-11-24,Books,10.06,Glasgow,Card,False
C4013,2026-02-06,Apparel,48.17,Belfast,Online,False
C4014,2025-11-30,Apparel,10.79,Belfast,Card,False
C4015,2025-10-08,Apparel,7.36,Manchester,Cash,False
C4016,2025-04-16,Books,64.98,Belfast,Card,False
C4017,2025-07-30,Apparel,1.76,London,Cash,False
C4018,2025-10-15,Groceries,27.9,London,Cash,False
C4019,2025-08-22,Electronics,9.9,London,Card,False
C4020,2025-10-11,Books,55.83,Belfast,Card,False
C4021,2025-12-14,Apparel,6.26,Belfast,Card,False
C4022,2025-11-16,Apparel,17.62,Belfast,Online,False
C4023,2026-01-04,Apparel,65.39,Manchester,Cash,False
C4024,2025-05-13,Apparel,4.12,London,Cash,False
C4025,2025-10-14,Groceries,62.23,Glasgow,Card,False
C4026,2026-02-24,Apparel,75.86,Belfast,Online,False
C4027,2025-10-22,Electronics,30.1,London,Online,False
C4028,2026-01-26,Groceries,14.3,London,Online,False
C4029,2025-05-09,Apparel,5.88,London,Online,False
C4030,2026-01-22,Books,5.52,Glasgow,Cash,False
C4031,2025-12-20,Books,10.53,Glasgow,Online,False
C4032,2025-06-13,Groceries,50.11,Manchester,Card,False
C4033,2025-05-10,Electronics,29.04,Belfast,Cash,False
C4034,2026-02-03,Groceries,43.55,Belfast,Cash,False
C4035,2025-04-12,Books,32.1,London,Online,False
C4036,2025-09-07,Books,27.82,Glasgow,Card,False
C4037,2025-09-23,Apparel,155.68,Belfast,Online,True
C4038,2026-01-09,Groceries,92.37,London,Online,False
C4039,2025-08-18,Apparel,144.16,Manchester,Cash,True
C4040,2026-01-28,Groceries,5.08,Glasgow,Online,False
C4041,2025-12-14,Electronics,36.61,Belfast,Card,False
C4042,2025-04-29,Books,0.32,Manchester,Card,False
C4043,2026-03-29,Books,137.19,Manchester,Cash,True
C4044,2025-09-13,Books,36.4,London,Card,False
C4045,2025-06-17,Groceries,2.38,Belfast,Card,False
C4046,2025-04-29,Electronics,76.02,Belfast,Online,False
C4047,2025-04-24,Groceries,42.56,Manchester,Card,False
C4048,2025-04-25,Groceries,18.71,Belfast,Online,False
C4049,2025-05-15,Groceries,0.86,Belfast,Online,False
C4050,2025-11-19,Electronics,31.23,Belfast,Online,False
C4051,2025-11-21,Apparel,6.82,Belfast,Online,False
C4052,2025-09-16,Books,2.93,London,Cash,False
C4053,2025-05-01,Books,26.74,London,Online,False
C4054,2026-01-03,Groceries,43.17,Belfast,Online,False
C4055,2025-04-23,Books,15.29,Manchester,Online,False
C4056,2026-02-02,Apparel,22.91,Belfast,Card,False
C4057,2026-02-06,Electronics,75.1,Belfast,Card,False
C4058,2025-07-25,Apparel,79.99,Glasgow,Cash,False
C4059,2025-07-04,Apparel,58.89,Belfast,Online,False
C4060,2025-04-11,Apparel,134.89,Glasgow,Online,True
C4061,2025-11-15,Groceries,11.28,Manchester,Cash,False
C4062,2026-02-25,Groceries,842.2,Glasgow,Cash,True
C4063,2025-10-19,Apparel,0.3,Manchester,Online,False
C4064,2025-08-21,Books,54.73,Glasgow,Online,False
C4065,2026-04-03,Apparel,64.72,Belfast,Card,False
C4066,2026-01-27,Groceries,198.06,Belfast,Cash,True
C4067,2025-07-08,Books,35.56,Glasgow,Cash,False
C4068,2025-06-23,Groceries,11.85,Glasgow,Cash,False
C4069,2025-12-21,Electronics,188.67,Manchester,Card,True
C4070,2025-08-19,Electronics,110.57,Glasgow,Card,True
C4071,2025-05-30,Apparel,99.1,London,Online,False
C4072,2026-02-16,Books,21.59,Glasgow,Cash,False
C4073,2025-06-28,Groceries,2.81,Manchester,Card,False
C4074,2025-04-14,Apparel,17.76,London,Online,False
C4075,2025-12-22,Apparel,78.5,Belfast,Cash,False
C4076,2026-04-01,Electronics,53.94,Manchester,Cash,False
C4077,2025-04-24,Groceries,71.74,Manchester,Online,False
C4078,2025-11-16,Apparel,78.52,Belfast,Cash,False
C4079,2026-03-19,Groceries,125.17,Belfast,Cash,True
C4080,2025-05-17,Apparel,33.3,Glasgow,Card,False
C4081,2025-10-09,Books,23.0,Glasgow,Cash,False
C4082,2026-01-27,Groceries,57.21,Glasgow,Cash,False
C4083,2025-08-01,Groceries,9.11,Belfast,Cash,False
C4084,2025-09-10,Groceries,158.09,London,Online,True
C4085,2025-05-29,Groceries,130.48,Glasgow,Online,True
C4086,2025-06-08,Apparel,85.64,Belfast,Card,False
C4087,2026-03-23,Books,3.03,Glasgow,Card,False
C4088,2026-01-10,Apparel,33.94,Manchester,Online,False
C4089,2026-01-08,Books,44.61,London,Online,False
C4090,2026-03-18,Books,46.93,London,Cash,False
C4091,2025-12-31,Apparel,40.36,London,Card,False
C4092,2025-12-05,Electronics,46.85,Glasgow,Online,False
C4093,2025-11-09,Books,77.78,Manchester,Card,False
C4094,2025-11-08,Apparel,2.46,London,Online,False
C4095,2025-08-10,Groceries,4.3,Belfast,Online,False
C4096,2025-08-07,Books,4.38,Glasgow,Cash,False
C4097,2025-12-05,Groceries,43.37,London,Online,False
C4098,2025-09-21,Electronics,18.8,Manchester,Online,False
C4099,2025-06-09,Apparel,60.98,London,Cash,False
C4100,2025-11-28,Apparel,50.26,Glasgow,Cash,False
C4101,2025-05-10,Groceries,24.54,Manchester,Cash,False
C4102,2025-10-12,Groceries,5.05,Manchester,Card,False
C4103,2025-06-18,Books,31.57,Manchester,Cash,False
C4104,2025-05-12,Books,205.77,Belfast,Cash,True
C4105,2026-03-02,Books,47.45,Manchester,Card,False
C4106,2025-11-14,Apparel,119.02,London,Cash,True
C4107,2025-06-15,Electronics,15.65,Belfast,Card,False
C4108,2025-10-05,Apparel,104.31,Glasgow,Online,False
C4109,2025-10-09,Books,40.15,London,Online,False
C4110,2025-10-07,Electronics,51.02,Manchester,Cash,False
C4111,2025-11-20,Electronics,14.41,Glasgow,Cash,False
C4112,2025-06-01,Electronics,28.18,Glasgow,Card,False
C4113,2025-05-17,Books,38.4,Belfast,Card,False
C4114,2025-05-01,Groceries,43.21,Belfast,Card,False
C4115,2025-05-10,Groceries,85.1,Manchester,Cash,False
C4116,2025-07-19,Electronics,72.35,Glasgow,Online,False
C4117,2026-04-05,Books,53.87,Glasgow,Online,False
C4118,2025-11-18,Electronics,29.46,London,Cash,False
C4119,2025-09-20,Electronics,5.49,Manchester,Cash,False
C4120,2025-09-14,Apparel,4.38,London,Cash,False
C4121,2025-06-03,Apparel,108.68,Belfast,Card,True
C4122,2026-01-14,Books,49.13,Manchester,Cash,False
C4123,2025-07-28,Books,36.48,Manchester,Cash,False
C4124,2025-10-17,Books,19.47,Glasgow,Card,False
C4125,2025-11-02,Apparel,146.07,Glasgow,Cash,True
C4126,2025-06-28,Groceries,8.77,Manchester,Online,False
C4127,2025-06-30,Electronics,67.79,Belfast,Cash,False
C4128,2026-01-30,Books,1.3,Belfast,Cash,False
C4129,2025-06-17,Books,4.82,London,Online,False
C4130,2025-07-18,Groceries,50.32,Manchester,Cash,False
C4131,2025-11-15,Books,73.51,London,Card,False
C4132,2026-02-10,Books,44.77,London,Card,False
C4133,2025-05-31,Apparel,49.56,Glasgow,Cash,False
C4134,2025-10-21,Electronics,6.11,London,Cash,False
C4135,2025-08-19,Books,22.84,Belfast,Card,False
C4136,2025-11-13,Electronics,62.45,Glasgow,Card,False
C4137,2025-05-07,Apparel,19.21,Manchester,Card,False
C4138,2026-03-16,Electronics,128.92,London,Cash,True
C4139,2026-03-12,Electronics,55.77,London,Card,False
C4140,2026-02-10,Electronics,38.75,Belfast,Online,False
C4141,2026-03-14,Electronics,7.55,Belfast,Cash,False
C4142,2025-10-27,Books,18.41,Belfast,Cash,False
C4143,2025-10-11,Electronics,18.25,London,Card,False
C4144,2025-12-10,Books,43.11,Belfast,Online,False
